pet_id,customer_id,wet_food_order_number,pet_has_active_subscription,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website,avg_minutes_per_session,total_engagement,user_cluster
1.65597e+19,1.83817e+19,0,0,0,0,1,0,1,1,2,1,0,1,1,56849.945,13,4,50,3.5714285714285716,17,0
1.65601e+19,1.84652e+18,1,1,0,0,1,0,1,1,2,1,1,1,1,272417.547,133,20,2103,15.694029850746269,153,2
1.65621e+19,1.71663e+19,1,1,0,0,1,0,1,1,2,1,0,1,1,40619.79,19,12,236,11.8,31,0
1.65653e+19,2.50856e+18,1,0,0,0,1,0,0,1,2,1,1,1,1,6535.269,1,0,15,7.5,1,0
1.65661e+19,5.92893e+18,0,1,0,0,0,1,1,2,3,0,0,1,1,67401.28,8,2,116,12.88888888888889,10,0
1.65667e+19,1.28654e+17,1,0,0,0,0,1,0,2,3,0,0,1,1,6018.366,1,0,82,41.0,1,0
1.65689e+19,3.94762e+18,0,1,0,0,0,1,0,2,3,0,0,1,1,117131.266,29,11,179,5.966666666666667,40,1
1.65716e+19,1.76359e+19,1,0,0,0,0,1,0,2,3,0,0,1,1,139661.3115,59,22,5349,89.15,81,1
1.65718e+19,1.63217e+19,0,0,0,0,0,1,0,2,3,0,0,1,1,15266.54,1,0,19,9.5,1,0
1.65733e+19,7.52688e+18,0,0,0,0,0,1,1,2,3,0,1,1,1,60880.865,3,1,18,4.5,4,0
1.65756e+19,1.40115e+19,1,0,0,0,0,1,1,2,3,0,1,1,1,40878.097,21,10,2037,92.5909090909091,31,0
1.65766e+19,1.85763e+18,0,1,1,0,0,0,0,1,2,1,0,0,1,50119.3525,6,4,91,13.0,10,0
1.65767e+19,1.71746e+19,0,1,1,0,0,0,0,1,2,1,0,0,1,37669.455,27,8,118,4.214285714285714,35,0
1.65768e+19,3.97432e+18,0,1,1,0,0,0,1,1,2,1,0,0,1,258708.889,134,14,770,5.703703703703703,148,2
1.65772e+19,1.20616e+18,0,0,1,0,0,0,0,1,2,1,1,0,1,15076.7265,3,0,30,7.5,3,0
1.65793e+19,1.36538e+19,0,0,1,0,0,0,1,1,2,1,0,0,1,48782.07,10,3,102,9.272727272727273,13,0
1.65798e+19,1.48009e+19,0,1,1,0,0,0,1,1,2,1,0,0,1,127934.643,35,11,270,7.5,46,1
1.65798e+19,1.30801e+19,1,0,1,0,0,0,1,1,2,1,1,0,1,29221.5035,8,4,396,44.0,12,0
1.65801e+19,1.76172e+18,1,1,1,0,0,0,0,1,2,1,0,0,1,171501.255,44,10,230,5.111111111111111,54,1
1.65808e+19,1.13734e+19,0,1,1,0,0,0,0,1,2,1,0,0,1,18695.265,1,0,14,7.0,1,0
1.65812e+19,5.61465e+18,1,1,1,0,0,0,1,1,2,1,1,0,1,122097.591,13,7,2476,176.85714285714286,20,1
1.65834e+19,9.96545e+18,0,0,1,0,0,0,0,1,2,1,0,1,1,6931.6335,1,0,233,116.5,1,0
1.65865e+19,1.4453e+19,0,0,1,0,0,0,1,1,2,1,0,1,1,136368.328,8,4,173,19.22222222222222,12,1
1.65884e+19,8.68388e+18,0,1,1,0,0,0,1,1,2,1,0,1,1,68405.609,173,33,3786,21.75862068965517,206,0
1.65912e+19,1.39577e+18,0,1,1,0,0,0,1,1,2,1,0,1,1,93655.091,8,6,40,4.444444444444445,14,1
1.65928e+19,8.39536e+18,1,0,1,0,0,1,0,1,2,1,1,0,1,40436.87,7,6,92,11.5,13,0
1.6594e+19,1.2827e+19,0,0,1,0,0,1,0,1,2,1,1,0,1,54382.248,63,15,714,11.15625,78,0
1.65947e+19,6.2e+18,1,1,1,0,0,1,1,1,2,1,0,0,1,93760.31,55,20,2150,38.392857142857146,75,1
1.65967e+19,8.66094e+18,0,1,1,0,0,1,1,1,2,1,0,0,1,50273.46,4,2,27,5.4,6,0
1.65972e+19,1.71264e+19,0,1,1,0,0,1,0,1,2,1,0,0,1,58336.794,6,2,77,11.0,8,0
1.66e+19,1.25054e+18,0,0,1,0,1,0,0,2,2,1,0,1,1,16020.4445,1,0,305,152.5,1,0
1.66016e+19,1.48601e+19,0,0,1,0,1,0,0,2,2,1,0,1,1,71541.843,28,14,3893,134.24137931034483,42,0
1.66018e+19,7.19776e+18,0,0,1,0,1,0,1,2,2,1,1,1,1,90343.655,41,13,4314,102.71428571428571,54,0
1.66039e+19,9.43611e+18,0,0,1,0,1,0,0,2,2,1,0,1,1,46451.88,2,0,14,4.666666666666667,2,0
1.66062e+19,6.17167e+18,0,0,1,0,1,0,0,2,2,1,0,1,1,33078.07,6,3,247,35.285714285714285,9,0
1.66063e+19,3.09643e+18,0,1,1,0,1,0,1,2,2,1,0,1,1,116924.162,8,2,113,12.555555555555555,10,1
1.66075e+19,1.32178e+19,0,1,1,0,1,0,1,2,2,1,0,1,1,184708.809,24,6,299,11.96,30,1
1.66108e+19,1.40624e+18,0,1,0,0,0,0,1,1,2,1,0,1,1,67954.432,22,9,140,6.086956521739131,31,0
1.66119e+19,7.18191e+18,0,0,0,0,0,0,0,1,2,1,0,1,1,8331.75,4,3,27,5.4,7,0
1.66126e+19,6.82888e+18,1,1,1,0,1,0,1,2,2,1,0,1,1,342371.053,69,16,1542,22.02857142857143,85,2
1.66154e+19,1.31974e+18,0,1,1,0,1,0,1,2,2,1,0,1,1,13383.531,1,0,58,29.0,1,0
1.66194e+19,2.61257e+18,0,1,1,0,1,0,0,2,2,1,0,1,1,66798.1335,4,2,23,4.6,6,0
1.66198e+19,4.80639e+18,0,0,1,0,1,0,0,2,2,1,1,1,1,9828.665,1,0,8,4.0,1,0
1.66237e+19,7.01674e+18,0,1,1,1,0,0,1,1,1,1,0,1,1,115656.92,27,8,132,4.714285714285714,35,1
1.66238e+19,1.27366e+19,0,1,1,1,0,0,0,1,1,1,0,1,1,9568.9605,1,0,14,7.0,1,0
1.66244e+19,1.19533e+19,0,1,1,1,0,0,1,1,1,1,0,1,1,136236.347,31,8,200,6.25,39,1
1.66244e+19,1.48993e+19,1,1,1,1,0,0,0,1,1,1,1,1,1,55921.975,6,1,87,12.428571428571429,7,0
1.66253e+19,1.64845e+19,0,0,1,1,0,0,1,1,1,1,0,1,1,37371.025,11,4,171,14.25,15,0
1.66256e+19,1.00584e+19,1,1,1,1,0,0,1,1,1,1,1,1,1,9320.197,6,4,552,78.85714285714286,10,0
1.66259e+19,8.25941e+18,0,0,1,1,0,0,1,1,1,1,0,1,1,183330.136,128,31,6338,49.13178294573643,159,1
1.66282e+19,1.65284e+18,0,0,1,1,0,0,0,1,1,1,0,1,1,188667.2905,36,13,306,8.27027027027027,49,1
1.66298e+19,5.80286e+18,0,1,1,1,0,0,0,1,1,1,0,1,1,10784.265,3,3,423,105.75,6,0
1.66312e+19,6.25036e+18,1,0,1,1,0,0,1,1,1,1,1,1,1,17188.26,4,2,127,25.4,6,0
1.66321e+19,1.31189e+19,0,0,1,1,0,0,0,1,1,1,0,1,1,4920.661,1,0,17,8.5,1,0
1.66383e+19,9.58931e+18,0,0,1,0,0,0,0,1,2,1,0,0,1,3419.392,1,0,11,5.5,1,0
1.66388e+19,5.26454e+18,0,0,0,0,1,1,0,1,2,1,0,1,2,10777.928,1,0,48,24.0,1,0
1.66391e+19,8.3294e+18,0,1,0,0,1,1,1,1,2,1,1,1,2,4184.48,1,0,18,9.0,1,0
1.6641e+19,1.6698e+19,1,1,0,0,1,1,0,1,2,1,1,1,2,54062.21,6,2,325,46.42857142857143,8,0
1.6641e+19,1.07792e+19,0,1,0,0,1,1,0,1,2,1,0,1,2,21040.794,7,3,29,3.625,10,0
1.66413e+19,1.75758e+19,0,1,0,0,1,1,1,1,2,1,0,1,2,34970.17,24,12,2714,108.56,36,0
1.66423e+19,1.57315e+19,0,0,0,0,1,1,1,1,2,1,0,1,2,29891.195,6,3,717,102.42857142857143,9,0
1.66439e+19,2.61227e+18,1,1,0,0,1,1,1,1,2,1,1,1,2,56389.744,7,3,62,7.75,10,0
1.66468e+19,1.14865e+19,0,1,0,0,1,1,1,1,2,1,0,1,2,140482.1155,23,8,2383,99.29166666666667,31,1
1.66483e+19,1.30427e+19,1,1,1,0,1,0,1,2,1,1,0,1,1,224242.343,58,13,291,4.932203389830509,71,1
1.66491e+19,1.66263e+19,1,0,1,0,1,0,1,2,1,1,1,1,1,95695.813,11,5,5840,486.6666666666667,16,1
1.66502e+19,4.84726e+18,0,1,1,0,1,1,0,1,1,1,0,1,1,18459.4345,1,0,9,4.5,1,0
1.66527e+19,9.08029e+18,0,1,1,0,1,1,0,1,1,1,0,1,1,18692.625,7,4,56,7.0,11,0
1.66541e+19,1.44071e+19,0,0,1,0,1,1,1,1,1,1,0,1,1,124556.274,8,4,209,23.22222222222222,12,1
1.66558e+19,1.03491e+19,1,1,1,0,0,0,0,1,2,1,1,1,1,93107.142,10,4,577,52.45454545454545,14,0
1.6657e+19,1.10336e+19,0,0,1,0,0,0,0,1,2,1,0,1,1,35108.836,5,2,66,11.0,7,0
1.6659e+19,1.09914e+19,0,0,1,0,0,0,1,1,2,1,0,1,1,265879.6,93,25,1968,20.93617021276596,118,2
1.66617e+19,1.06727e+19,1,1,1,0,0,0,0,1,2,1,1,1,1,13134.057,1,0,19,9.5,1,0
1.66624e+19,9.449e+18,0,0,1,0,0,0,0,1,2,1,1,1,1,15861.667,2,0,34,11.333333333333334,2,0
1.66627e+19,4.60277e+18,0,0,1,0,0,0,0,1,2,1,1,1,1,58989.45,35,13,849,23.583333333333332,48,0
1.66631e+19,2.78712e+18,0,1,1,0,0,0,0,1,2,1,1,1,1,23984.352,27,17,2118,75.64285714285714,44,0
1.6665e+19,1.59713e+19,1,1,1,0,0,0,0,1,2,1,0,1,1,65087.3775,5,1,44,7.333333333333333,6,0
1.66657e+19,1.84026e+19,1,1,1,0,0,0,1,1,2,1,0,1,1,95487.952,141,29,393,2.767605633802817,170,1
1.66666e+19,5.13628e+18,1,0,0,0,1,1,0,2,1,1,1,1,1,153271.56,32,5,4338,131.45454545454547,37,1
1.6667e+19,7.18626e+18,0,1,0,0,1,1,1,2,1,1,0,1,1,96968.56,143,30,7699,53.46527777777778,173,1
1.66673e+19,7.82344e+18,1,0,0,0,1,1,0,2,1,1,1,1,1,9406.81,1,0,18,9.0,1,0
1.66697e+19,1.1329e+19,0,0,1,0,0,0,0,1,3,1,0,1,1,147758.564,9,3,440,44.0,12,1
1.66697e+19,7.33548e+17,0,1,1,0,0,0,1,1,3,1,0,1,1,70310.25,9,3,188,18.8,12,0
1.667e+19,1.29698e+19,0,1,1,0,0,0,1,1,3,1,1,1,1,38490.822,2,0,6,2.0,2,0
1.66729e+19,3.97961e+17,1,1,1,0,0,0,0,1,3,1,1,1,1,47574.043,37,7,165,4.342105263157895,44,0
1.66732e+19,1.75268e+19,0,1,1,0,0,0,1,1,3,1,0,1,1,148735.671,28,11,789,27.20689655172414,39,1
1.66744e+19,1.0946e+19,0,1,1,0,0,0,0,1,3,1,0,1,1,45243.398,4,1,46,9.2,5,0
1.66747e+19,8.11213e+18,0,1,1,0,0,0,1,1,3,1,0,1,1,24356.648,2,0,60,20.0,2,0
1.66751e+19,6.62412e+18,0,1,1,0,0,1,1,2,1,1,0,0,1,127108.8045,56,18,19836,348.0,74,1
1.6676e+19,1.80833e+19,1,0,1,0,0,1,0,2,1,1,1,0,1,140345.465,15,5,93,5.8125,20,1
1.6677e+19,1.40119e+19,1,1,1,0,0,0,1,2,1,1,0,1,1,49698.495,13,5,105,7.5,18,0
1.66771e+19,8.6682e+18,0,1,1,0,0,0,1,2,1,1,0,1,1,6033.206,1,0,15,7.5,1,0
1.66777e+19,8.43302e+18,0,0,1,0,0,0,1,2,1,1,0,1,1,361244.084,65,10,2000,30.303030303030305,75,2
1.66805e+19,1.34006e+19,0,1,1,0,0,0,1,2,1,1,0,1,1,21714.81,9,4,153,15.3,13,0
1.66815e+19,1.06876e+19,0,0,1,0,0,0,0,1,1,0,0,1,1,19396.545,1,0,116,58.0,1,0
1.66822e+19,1.42164e+19,0,0,1,0,0,0,0,1,1,0,1,1,1,23936.177,1,0,27,13.5,1,0
1.66854e+19,8.81595e+18,1,1,1,0,0,0,0,1,1,0,1,1,1,53652.429,85,14,2214,25.74418604651163,99,0
1.66904e+19,8.95772e+18,1,1,1,0,0,0,1,1,1,0,1,1,1,77769.473,37,8,426,11.210526315789474,45,0
1.66912e+19,6.59607e+18,1,0,1,0,0,0,0,1,1,0,1,1,1,37829.563,114,53,33787,293.8,167,0
1.66937e+19,5.91176e+18,0,1,1,0,0,0,1,1,1,0,0,1,1,20720.308,18,11,65,3.4210526315789473,29,0
1.66941e+19,1.52129e+19,0,1,1,1,0,0,0,2,1,1,1,1,1,101686.313,23,7,89,3.7083333333333335,30,1
1.66976e+19,8.00952e+18,1,1,1,1,0,0,1,2,1,1,1,1,1,28686.125,9,5,180,18.0,14,0
1.67018e+19,1.7985e+19,1,1,1,1,0,1,0,2,3,1,0,1,1,20986.0,11,4,8,0.6666666666666666,15,0
1.67032e+19,5.98282e+17,0,1,1,1,0,1,1,2,3,1,1,1,1,42481.402,15,5,238,14.875,20,0
1.67055e+19,8.59025e+18,0,0,1,1,0,1,0,2,3,1,0,1,1,6723.405,11,9,1203,100.25,20,0
1.67058e+19,5.10258e+18,0,1,1,1,0,1,1,2,3,1,1,1,1,5960.834,1,0,15,7.5,1,0
1.6706e+19,1.42289e+19,0,0,1,1,0,1,0,2,3,1,1,1,1,17749.365,10,8,893,81.18181818181819,18,0
1.67089e+19,6.30137e+18,1,1,1,1,0,1,1,2,3,1,1,1,1,27350.65,8,6,180,20.0,14,0
1.67105e+19,5.17329e+18,1,0,1,1,0,1,0,2,3,1,0,1,1,20523.8035,1,0,23,11.5,1,0
1.67127e+19,9.06854e+18,0,0,1,1,0,1,0,2,3,1,0,1,1,50377.45,3,1,770,192.5,4,0
1.67147e+19,8.99679e+18,1,0,1,0,0,0,1,1,2,1,1,1,1,46592.0855,4,1,53,10.6,5,0
1.67164e+19,1.81802e+19,0,1,1,0,0,0,0,1,2,1,0,1,1,275856.3035,76,20,6650,86.36363636363636,96,2
1.67166e+19,2.88023e+17,0,1,1,0,0,0,1,1,2,1,0,1,1,154170.456,196,33,7625,38.70558375634518,229,1
1.67178e+19,6.44573e+18,1,0,1,0,0,0,1,1,2,1,0,1,1,53865.396,91,18,815,8.858695652173912,109,0
1.67182e+19,1.61424e+19,0,0,1,0,0,0,1,1,2,1,0,1,1,21486.41,3,1,32,8.0,4,0
1.67214e+19,5.5278e+18,0,1,1,0,0,0,1,1,2,1,1,1,1,26540.065,3,1,58,14.5,4,0
1.67217e+19,3.3795e+18,1,0,1,0,0,0,1,1,2,1,0,1,1,10154.767,1,0,67,33.5,1,0
1.67233e+19,1.07726e+19,0,1,0,0,1,1,1,1,3,1,1,1,2,17636.0115,1,0,14,7.0,1,0
1.67243e+19,1.14824e+19,0,1,0,0,1,1,1,1,3,1,0,1,2,133051.832,53,13,467,8.648148148148149,66,1
1.67274e+19,4.08565e+18,0,0,1,0,0,1,0,1,3,1,0,0,1,111636.645,10,5,1618,147.0909090909091,15,1
1.67274e+19,6.89573e+18,0,1,1,0,0,1,0,1,3,1,0,0,1,81827.152,14,4,113,7.533333333333333,18,0
1.67289e+19,1.61916e+19,0,0,1,0,0,1,1,1,3,1,1,0,1,21596.74,15,8,2315,144.6875,23,0
1.6729e+19,1.58981e+19,0,0,1,0,0,1,0,2,3,0,1,1,1,167567.517,53,12,232,4.296296296296297,65,1
1.67297e+19,3.54216e+18,1,0,1,0,0,1,0,2,3,0,0,1,1,49549.865,161,53,6896,42.5679012345679,214,0
1.67303e+19,8.8928e+18,0,1,1,0,0,1,0,2,3,0,0,1,1,237501.6615,80,10,1367,16.876543209876544,90,1
1.67304e+19,1.25852e+18,0,1,1,0,0,1,0,2,3,0,0,1,1,35812.2125,11,7,228,19.0,18,0
1.67307e+19,8.33595e+18,0,1,1,0,0,1,0,2,3,0,0,1,1,10193.775,2,1,13,4.333333333333333,3,0
1.67313e+19,4.73864e+18,0,0,1,0,0,1,1,2,3,0,0,1,1,449594.005,142,18,6629,46.35664335664335,160,2
1.67317e+19,6.08316e+18,0,1,1,0,0,1,0,2,3,0,0,1,1,8665.503,3,2,9,2.25,5,0
1.67328e+19,1.73796e+18,0,1,1,0,0,1,0,2,3,0,1,1,1,40793.8735,21,9,911,41.40909090909091,30,0
1.67331e+19,9.23468e+18,0,1,1,0,0,1,1,2,3,0,0,1,1,151828.375,43,15,640,14.545454545454545,58,1
1.67334e+19,2.78724e+18,1,1,1,0,0,1,0,2,3,0,1,1,1,73902.73,24,5,93,3.72,29,0
1.67343e+19,1.55032e+19,0,1,1,0,1,0,0,1,3,1,1,1,1,42559.986,6,3,413,59.0,9,0
1.67358e+19,3.89967e+18,0,1,1,0,1,0,0,1,3,1,1,1,1,14090.955,18,10,733,38.578947368421055,28,0
1.67359e+19,1.79118e+19,0,1,1,0,1,0,1,1,3,1,0,1,1,127389.538,18,7,2075,109.21052631578948,25,1
1.67376e+19,1.3309e+18,0,0,1,0,1,0,0,1,3,1,0,1,1,74838.8215,13,6,471,33.642857142857146,19,0
1.67388e+19,1.10677e+19,0,0,1,0,1,0,0,1,3,1,1,1,1,139316.02,55,3,1885,33.660714285714285,58,1
1.67406e+19,3.78976e+18,0,1,1,0,1,0,1,1,3,1,0,1,1,30023.166,3,1,1038,259.5,4,0
1.67409e+19,7.57932e+18,0,1,1,0,1,0,1,1,3,1,1,1,1,125043.897,41,6,160,3.8095238095238093,47,1
1.67415e+19,8.49055e+18,0,0,1,0,1,0,1,1,3,1,1,1,1,28817.555,2,0,38,12.666666666666666,2,0
1.6742e+19,1.50267e+19,0,0,1,0,1,0,1,1,3,1,0,1,1,257166.48,115,16,433,3.7327586206896552,131,2
1.67435e+19,9.6325e+18,0,0,1,0,1,0,0,1,3,1,0,1,1,30205.558,1,0,425,212.5,1,0
1.67445e+19,5.35179e+18,1,1,1,1,0,1,0,2,1,1,1,1,1,154512.6665,27,10,380,13.571428571428571,37,1
1.67445e+19,8.7994e+18,0,0,1,1,0,1,0,2,1,1,0,1,1,5286.78,0,0,0,0.0,0,0
1.67458e+19,4.17391e+18,0,0,1,1,0,1,0,2,1,1,0,1,1,6102.3,1,0,18,9.0,1,0
1.67476e+19,1.75041e+19,1,1,1,1,0,1,1,2,1,1,1,1,1,46318.883,6,4,196,28.0,10,0
1.67499e+19,7.68757e+18,0,1,1,1,0,1,1,2,1,1,0,1,1,214034.072,113,25,11631,102.02631578947368,138,1
1.67542e+19,1.1354e+19,0,1,1,1,0,1,0,2,1,1,0,1,1,80010.16,82,15,5337,64.3012048192771,97,0
1.67552e+19,1.12707e+18,0,1,1,1,0,1,0,2,1,1,0,1,1,41229.88,3,0,3,0.75,3,0
1.67562e+19,1.55764e+18,0,0,1,1,0,1,1,2,1,1,0,1,1,95247.554,108,17,6152,56.440366972477065,125,1
1.67578e+19,1.17916e+19,0,1,1,1,0,1,1,2,1,1,0,1,1,34444.019,6,5,1063,151.85714285714286,11,0
1.67586e+19,3.0659e+17,0,1,1,1,0,1,1,2,1,1,0,1,1,108797.153,200,35,20073,99.86567164179104,235,1
1.67587e+19,1.262e+19,0,1,1,0,1,1,1,1,1,1,0,0,2,73746.004,46,11,949,20.19148936170213,57,0
1.67606e+19,7.81101e+18,0,1,1,0,1,1,0,1,1,1,1,0,2,14732.322,1,0,8,4.0,1,0
1.67616e+19,6.36063e+18,0,1,1,0,1,1,1,1,1,1,0,0,2,35260.86,3,0,51,12.75,3,0
1.67628e+19,1.69341e+19,1,1,1,0,1,0,0,1,2,1,1,0,1,22331.809,3,2,45,11.25,5,0
1.67674e+19,9.16972e+17,0,0,1,0,1,0,0,1,2,1,0,0,1,100410.8815,5,2,88,14.666666666666666,7,1
1.67707e+19,1.40163e+19,1,1,0,1,1,1,0,1,3,1,1,1,1,15829.005,1,0,13,6.5,1,0
1.67714e+19,1.62075e+19,0,1,0,1,1,1,0,1,3,1,0,1,1,30199.0,14,5,124,8.266666666666667,19,0
1.67727e+19,1.66104e+18,0,0,0,1,1,1,0,1,3,1,0,1,1,42691.8285,5,0,40,6.666666666666667,5,0
1.6774e+19,1.15008e+19,0,1,0,1,1,1,1,1,3,1,0,1,1,26889.159,18,7,200,10.526315789473685,25,0
1.6775e+19,9.63983e+17,1,1,1,0,1,0,1,1,3,1,1,1,1,120605.393,2,0,54,18.0,2,1
1.6777e+19,8.79618e+18,0,0,1,0,1,0,1,1,3,1,0,1,1,18204.942,2,1,23,7.666666666666667,3,0
1.67778e+19,4.17056e+18,0,0,1,0,1,0,1,1,3,1,1,1,1,55432.978,2,0,24,8.0,2,0
1.67779e+19,1.23517e+19,0,1,1,0,1,0,0,1,2,1,0,1,2,38351.7445,7,3,1870,233.75,10,0
1.67791e+19,1.34114e+19,1,1,1,0,1,1,0,1,2,0,1,1,1,42837.025,6,2,968,138.28571428571428,8,0
1.67806e+19,1.06511e+19,0,1,1,0,1,1,0,1,2,0,1,1,1,7455.758,14,6,282,18.8,20,0
1.67812e+19,2.18327e+18,0,1,1,0,1,1,0,1,2,0,0,1,1,557452.53,78,10,4350,55.063291139240505,88,2
1.67841e+19,1.00622e+19,0,1,1,0,1,1,0,1,2,0,1,1,1,6637.403,2,1,16,5.333333333333333,3,0
1.67844e+19,1.38387e+19,0,1,1,0,1,1,1,1,2,0,0,1,1,372213.758,543,87,16025,29.457720588235293,630,2
1.67897e+19,1.76553e+19,1,1,1,0,1,1,1,1,2,0,0,1,1,282711.025,87,16,3579,40.67045454545455,103,2
1.67902e+19,1.25841e+19,1,1,1,0,1,1,1,1,2,0,1,1,1,20348.13,5,3,30,5.0,8,0
1.6791e+19,9.05992e+16,1,1,1,0,1,1,0,1,2,0,0,1,1,345174.27,343,29,19108,55.54651162790697,372,2
1.67914e+19,1.72871e+19,0,1,1,0,1,1,0,1,2,0,0,1,1,8948.53,1,0,11,5.5,1,0
1.67949e+19,5.32288e+18,0,1,1,1,0,1,0,1,2,1,0,1,1,48363.5125,3,1,7,1.75,4,0
1.67962e+19,4.31679e+18,0,0,1,1,0,1,1,1,2,1,0,1,1,14726.297,4,2,624,124.8,6,0
1.67976e+19,1.18703e+19,0,1,1,1,0,1,0,1,2,1,0,1,1,26664.043,18,7,2376,125.05263157894737,25,0
1.67985e+19,1.72719e+19,0,0,1,1,0,1,1,1,2,1,0,1,1,50571.947,35,14,1168,32.44444444444444,49,0
1.67986e+19,1.50511e+19,1,1,1,1,0,1,1,1,2,1,1,1,1,21259.561,3,1,32,8.0,4,0
1.67998e+19,1.19487e+19,1,1,1,1,0,1,0,1,2,1,0,1,1,305884.96,33,8,1234,36.294117647058826,41,2
1.68015e+19,1.22077e+19,1,0,1,1,0,1,1,1,2,1,1,1,1,39912.82,9,7,1202,120.2,16,0
1.68017e+19,1.31681e+19,0,1,1,1,0,1,1,1,2,1,0,1,1,66671.411,73,22,9688,130.9189189189189,95,0
1.68057e+19,1.68283e+19,1,1,1,1,0,1,0,1,2,1,0,1,1,21781.39,14,4,82,5.466666666666667,18,0
1.68073e+19,8.08826e+18,0,0,1,1,0,1,0,1,2,1,1,1,1,19017.69,71,24,4510,62.638888888888886,95,0
1.68086e+19,2.13383e+18,0,0,1,0,1,0,1,2,3,1,0,0,1,9478.21,1,0,39,19.5,1,0
1.68091e+19,1.14033e+18,0,1,1,0,1,0,0,2,3,1,1,0,1,42497.175,10,8,37,3.3636363636363638,18,0
1.68095e+19,3.44874e+18,1,1,1,0,1,0,0,1,2,0,1,1,1,200980.3055,5,1,47,7.833333333333333,6,1
1.68105e+19,7.26342e+18,0,1,1,0,1,0,1,1,2,0,0,1,1,58438.577,23,5,271,11.291666666666666,28,0
1.68121e+19,8.96033e+18,0,0,1,0,1,0,0,1,2,0,0,1,1,37998.952,11,7,984,82.0,18,0
1.68154e+19,1.0007e+18,0,0,1,0,1,0,1,1,2,0,0,1,1,224582.775,15,3,240,15.0,18,1
1.68159e+19,6.91228e+18,0,1,1,0,1,0,1,1,2,0,1,1,1,99837.91,73,13,786,10.621621621621621,86,1
1.68176e+19,6.60548e+18,1,0,1,0,1,0,1,1,2,0,0,1,1,96716.78,104,24,4861,46.2952380952381,128,1
1.68179e+19,5.59734e+18,1,0,1,0,1,0,0,1,2,0,1,1,1,27015.013,23,5,155,6.458333333333333,28,0
1.68191e+19,9.20988e+18,1,1,1,0,1,0,1,1,2,0,1,1,1,32674.992,10,8,1083,98.45454545454545,18,0
1.68194e+19,1.36747e+19,0,0,1,0,1,0,1,1,2,0,0,1,1,185782.502,131,18,341,2.5833333333333335,149,1
1.68213e+19,4.44395e+18,1,1,1,0,1,0,1,1,2,0,1,1,1,14851.132,10,5,55,5.0,15,0
1.68219e+19,7.98335e+18,0,1,1,0,0,1,1,1,2,1,0,0,1,65508.977,12,7,48,3.6923076923076925,19,0
1.68221e+19,1.83669e+19,0,0,1,0,1,0,1,2,1,1,0,1,1,17287.939,1,0,10,5.0,1,0
1.68257e+19,6.85416e+18,0,0,1,0,0,0,0,1,1,1,0,1,1,23080.135,1,0,10,5.0,1,0
1.68305e+19,1.47367e+19,1,0,1,0,0,0,1,1,1,1,0,1,1,27495.335,40,19,2419,59.0,59,0
1.68329e+19,1.20325e+19,0,1,1,0,0,0,1,2,3,1,0,1,1,112139.885,273,41,24170,88.21167883211679,314,1
1.68335e+19,1.42206e+18,1,0,1,0,0,0,1,2,3,1,0,1,1,104617.2,70,18,1785,25.140845070422536,88,1
1.68343e+19,5.73872e+18,0,1,1,0,0,1,0,1,2,1,0,1,1,80695.725,108,23,3816,35.00917431192661,131,0
1.6836e+19,8.90378e+18,0,0,1,0,0,1,0,1,2,1,0,1,1,4436.298,1,0,23,11.5,1,0
1.68373e+19,1.76989e+19,0,1,1,0,0,1,1,1,2,1,0,1,1,85136.1,159,45,16487,103.04375,204,0
1.68375e+19,1.14276e+19,0,1,1,0,0,1,1,1,2,1,0,1,1,212740.156,11,1,70,5.833333333333333,12,1
1.68378e+19,1.76268e+19,0,1,1,0,0,1,1,1,2,1,0,1,1,83657.1825,31,17,1008,31.5,48,0
1.68379e+19,1.73417e+19,0,1,1,0,0,1,0,1,2,1,0,1,1,204290.83,255,33,16332,63.796875,288,1
1.68391e+19,1.33137e+19,0,0,0,0,0,1,0,1,2,1,0,1,1,53118.9005,19,13,2599,129.95,32,0
1.68406e+19,8.52248e+18,0,1,0,0,0,1,1,1,2,1,0,1,1,152190.895,19,6,545,27.25,25,1
1.68474e+19,1.29609e+19,0,1,1,0,1,0,0,1,1,1,0,0,1,112091.995,20,5,757,36.04761904761905,25,1
1.68489e+19,4.80944e+18,0,1,1,0,1,0,1,1,1,1,1,0,1,57267.992,14,4,80,5.333333333333333,18,0
1.6849e+19,1.52396e+19,0,1,1,0,1,0,0,1,1,1,0,0,1,120526.053,13,4,139,9.928571428571429,17,1
1.68518e+19,1.36213e+19,1,1,1,1,0,1,1,2,3,1,0,0,1,51424.038,49,14,3917,78.34,63,0
1.6852e+19,1.21731e+18,1,1,1,0,0,0,1,2,3,1,1,1,1,59867.554,13,6,207,14.785714285714286,19,0
1.68541e+19,1.4949e+19,0,0,1,0,0,0,0,2,3,1,0,1,1,10072.59,2,1,164,54.666666666666664,3,0
1.68543e+19,1.65175e+19,0,0,1,0,1,0,0,2,3,1,0,1,1,5938.05,7,5,39,4.875,12,0
1.6856e+19,3.50988e+18,0,1,1,0,1,0,0,2,3,1,0,1,1,126583.666,40,14,2759,67.29268292682927,54,1
