wet_food_order_number,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website,pet_has_active_subscription
0,0,0,0,1,0,1,1,1,0,1,1,73216.40708532372,6,1,93,0
0,0,0,1,0,0,1,1,0,0,1,1,133737.61989893683,25,7,122,0
0,1,0,0,0,0,1,2,1,0,0,1,17380.19714827623,4,1,55,0
0,1,0,1,0,0,1,1,1,0,1,1,6003.45385552455,1,0,10,0
0,1,0,0,0,0,1,1,0,0,0,1,9542.476511715888,1,1,45,0
0,1,0,0,1,0,2,2,1,0,0,1,324039.8835764725,341,49,4009,0
0,0,0,1,1,0,1,2,0,1,1,1,42441.446392362566,5,3,46,0
0,1,0,0,0,1,1,3,1,0,0,1,38721.76995869288,5,3,86,0
0,1,0,0,0,1,1,1,1,0,0,1,117508.76341073694,37,12,770,0
0,0,0,0,0,0,1,2,1,0,1,1,79692.4754869681,11,3,1438,0
0,1,0,0,0,0,1,2,1,0,1,1,32247.557624291985,1,0,20,0
0,1,0,0,0,0,2,1,1,0,0,1,11299.114834260468,47,18,555,0
0,0,0,0,0,0,1,2,1,0,1,1,40015.08829584017,36,16,422,0
0,0,0,0,0,1,1,3,1,1,1,1,8168.391117860258,1,0,13,0
0,0,0,1,0,0,1,1,1,0,1,1,32248.886158486886,4,2,143,0
0,1,0,0,0,0,1,1,0,0,1,1,35724.74860598441,9,6,225,0
0,1,0,0,0,1,1,3,1,0,1,1,10701.664508276432,1,0,15,0
1,1,0,0,0,0,1,2,0,1,1,1,21860.808943743752,5,3,65,0
0,1,0,1,0,0,2,2,1,0,1,1,61444.74055469695,93,16,569,0
0,1,0,0,0,0,2,1,1,0,0,1,6838.44939029021,1,0,7,0
1,1,0,0,0,1,1,2,0,0,0,1,10684.986316094135,1,0,24,0
0,1,1,0,1,0,1,2,0,0,1,1,71340.87192904812,2,0,112,0
0,0,1,0,1,0,2,1,1,0,1,1,16168.395998305748,12,8,928,0
0,0,1,1,0,0,1,1,1,0,1,1,22316.90484873244,7,2,49,0
0,1,1,0,0,0,1,1,1,0,0,1,82055.17729157487,55,7,346,0
0,0,0,1,0,0,1,2,1,0,1,1,16987.7619495466,1,0,79,0
0,1,0,0,0,1,1,2,1,0,1,1,42779.65637768344,24,9,649,0
0,1,0,0,1,0,1,1,1,1,0,1,22659.375757366262,3,1,55,0
0,0,1,0,0,0,1,2,0,0,1,1,57976.346995091764,6,0,53,0
0,1,0,0,0,0,1,2,0,0,1,1,15054.171570925317,5,3,297,0
0,1,0,0,0,0,2,1,1,0,1,1,419962.1677611769,84,15,3931,0
0,1,0,0,0,0,2,1,0,0,1,1,2511.9579639135345,1,0,38,0
0,0,0,0,1,1,1,2,1,0,1,1,35076.739223801946,13,11,1500,0
0,1,0,0,0,0,2,1,1,0,0,1,126355.69868212554,70,17,2179,0
0,1,0,0,0,0,2,2,1,0,1,1,15959.875216511131,20,12,965,0
0,1,0,0,0,0,1,2,1,1,1,1,46588.739429385445,4,1,52,0
0,0,0,0,0,0,1,3,1,0,0,1,239443.81656692727,38,10,298,0
0,1,0,1,1,0,1,2,0,0,1,1,21452.06021309608,4,2,660,0
0,1,0,1,0,0,1,1,0,0,0,1,44125.9703719269,2,0,21,0
0,0,0,0,0,0,2,1,0,0,0,1,16007.118338209297,2,0,17,0
0,0,0,0,0,0,1,2,0,1,1,1,19598.96405712319,1,0,340,0
0,0,0,0,0,0,1,2,0,0,1,1,25490.9292513606,13,9,1772,0
0,0,0,0,0,0,2,1,1,0,1,1,46174.8968936382,35,10,4383,0
1,0,0,0,0,0,1,3,0,0,1,1,154997.46593815548,82,27,8861,0
1,0,0,1,0,0,1,1,0,1,1,1,33200.897963981944,2,0,118,0
0,0,0,0,1,1,1,1,0,0,0,1,58446.588773289324,5,1,54,0
0,1,0,0,0,0,2,1,1,0,1,1,7603.857957898204,1,0,59,0
0,0,0,0,0,1,1,2,0,0,1,1,254250.3145302142,74,18,2762,0
0,1,1,0,1,0,1,3,1,0,1,2,53551.270292656045,6,4,51,0
0,0,0,0,0,0,1,1,1,0,1,1,28508.331943744473,18,8,574,0
0,0,0,0,0,0,1,1,1,1,1,1,51137.46942323138,4,2,432,0
0,0,1,0,0,0,1,1,0,0,1,1,35982.065970049756,4,2,22,0
0,1,0,0,0,0,1,2,0,1,0,1,15080.47472091697,2,0,25,0
1,1,0,0,0,0,1,3,1,0,0,1,212953.11144018816,39,9,736,0
0,1,0,0,0,0,1,2,1,0,0,1,275154.58997127117,133,16,6021,0
0,1,0,0,0,1,1,3,1,1,0,1,17925.977316835448,5,3,22,0
0,1,0,0,0,0,1,1,0,0,1,1,37101.613842188985,24,13,2021,0
0,1,1,0,1,0,1,1,1,0,0,1,31190.11531129889,10,7,1683,0
0,1,0,0,1,0,1,2,0,0,1,1,53077.37573978522,29,9,153,0
0,0,0,0,0,0,1,2,1,1,0,1,24035.51790516672,6,4,67,0
0,0,0,0,0,0,2,1,0,0,1,1,95660.1772998251,12,6,64,0
0,0,0,1,0,1,1,1,0,0,0,1,33808.26284011585,8,5,56,0
0,1,0,0,0,1,1,1,1,0,1,1,222251.250673462,36,11,1227,0
0,0,0,0,0,0,1,3,1,0,1,1,29843.40306952275,4,1,28,0
0,1,0,0,0,0,1,2,0,0,1,1,27446.069683671536,3,1,18,0
0,1,0,0,0,1,1,3,0,0,1,1,184786.36750107136,8,2,88,0
1,1,0,0,0,0,1,1,1,0,1,1,14438.409525291585,8,4,113,0
0,0,0,0,0,0,1,2,1,0,1,1,3838.693387814915,1,0,317,0
0,0,0,0,0,1,1,2,0,1,0,1,20335.527916500512,3,1,24,0
0,1,0,0,0,0,1,2,1,0,1,1,152735.9489016163,49,13,8540,0
0,1,0,0,0,0,1,3,1,0,0,1,45292.88454971405,8,3,849,0
0,1,1,1,1,1,1,2,1,0,1,1,22073.992491814224,10,4,829,0
0,0,0,0,0,0,1,2,1,0,1,1,45748.24655572768,7,2,30,0
1,1,1,0,1,1,1,2,1,1,1,1,125292.14678873011,43,12,646,0
0,0,0,0,0,0,1,2,1,0,1,1,13820.727908026485,1,0,27,0
0,0,0,0,0,0,1,2,0,0,1,1,52081.420335094765,7,3,156,0
0,1,0,0,0,0,1,2,1,0,0,1,47666.14872658214,5,3,42,0
0,0,0,1,0,0,2,2,1,0,1,1,482586.83064628136,133,16,682,0
0,1,0,0,0,0,2,2,1,1,1,1,17110.60594080779,3,1,20,0
0,0,0,0,1,1,1,2,1,0,1,1,17852.411601949458,9,5,443,0
1,1,0,0,1,0,1,2,0,1,1,1,6532.114623931301,1,0,32,0
0,1,0,0,1,1,1,1,0,0,0,1,146075.57954746447,108,17,395,0
0,1,0,0,0,1,1,2,1,1,1,1,8791.187250908557,1,0,31,0
0,1,0,0,0,0,1,2,0,0,1,1,15569.060536885507,2,1,15,0
0,0,0,0,0,1,1,1,1,0,1,1,225403.952518349,88,18,3896,0
0,1,0,1,1,1,1,1,0,0,1,1,342681.3084344606,143,17,7613,0
0,1,0,1,1,0,1,3,1,0,1,1,37556.87475570864,4,2,25,0
0,1,0,0,0,0,1,2,0,1,1,1,22382.277252451382,10,4,718,0
0,1,0,0,0,0,1,1,1,0,0,1,62740.388304374595,19,11,2576,0
0,1,1,0,1,0,1,2,1,0,1,1,41541.41972932347,3,1,83,0
0,1,0,0,1,0,1,1,0,0,1,1,184431.01636053086,98,11,505,0
0,1,0,1,0,0,1,2,0,1,0,2,3702.4270151327155,2,1,716,0
0,1,0,0,0,0,1,2,0,0,0,1,114100.68342463125,13,3,76,0
0,1,0,0,0,0,1,2,0,0,0,1,200582.54761729407,15,4,581,0
0,1,0,0,0,1,1,1,0,0,0,1,33367.11429632331,4,2,42,0
0,0,0,0,1,1,2,1,0,0,1,1,10166.097320304683,2,0,19,0
0,1,0,0,0,1,1,2,1,0,1,1,36931.13254883666,14,6,514,0
0,0,0,0,0,0,1,2,1,0,1,1,45679.499489232934,8,4,39,0
0,1,0,0,1,0,1,2,0,0,1,1,7832.644384738866,1,0,119,0
1,1,0,0,1,0,1,2,1,1,1,1,22179.276867257176,24,14,2718,0
0,0,0,0,0,0,1,2,1,1,0,1,33566.366266624675,5,2,223,0
0,1,0,0,1,1,1,2,1,0,0,1,81936.06368193014,43,12,2876,0
0,1,0,1,0,1,2,2,0,0,0,1,41956.79890545419,12,6,521,0
0,1,0,0,0,1,1,1,1,0,1,1,48771.57654963795,17,11,170,0
0,0,0,0,1,0,2,2,1,0,1,2,229598.78257237014,15,4,49,0
0,1,0,1,0,1,1,3,0,0,1,1,34157.59492136144,6,4,684,0
0,1,0,1,0,0,1,2,1,0,1,1,22899.88239713585,31,12,442,0
0,1,0,0,0,0,1,2,0,0,1,1,21295.8367125479,3,1,85,0
0,0,0,1,0,0,1,1,1,0,0,1,158321.43097698095,18,6,274,0
0,0,0,0,1,0,2,3,0,0,1,1,10766.550746561472,2,0,266,0
0,0,0,0,0,0,1,1,1,1,1,1,6736.828329103567,1,0,13,0
0,1,0,0,0,0,2,1,0,0,1,1,83728.37266682362,15,6,1042,0
0,1,0,0,1,0,1,3,1,0,1,2,53530.5486186873,8,5,65,0
0,1,0,0,1,1,1,1,1,0,1,1,47579.382116045796,3,1,26,0
1,1,0,0,0,0,1,2,0,0,0,1,155440.60757021673,66,24,5355,0
0,1,0,1,0,0,1,2,1,0,1,1,20510.078779980206,1,0,10,0
0,0,0,0,0,0,2,2,0,0,1,1,33881.87619984784,2,0,28,0
0,1,0,0,1,1,1,2,0,0,1,1,40081.21118192674,4,2,93,0
0,0,0,0,0,0,1,1,0,0,0,1,99428.60344558436,11,5,69,0
0,1,0,1,0,0,1,1,0,0,1,1,9021.84833062896,2,0,15,0
0,1,0,1,0,0,1,2,1,0,0,1,110383.44821228157,32,11,234,0
0,0,0,0,0,0,2,2,0,0,1,1,33048.03908019832,2,0,31,0
0,1,0,0,0,0,1,2,1,0,1,1,84302.24572815218,7,2,896,0
0,0,0,0,1,0,2,2,1,0,0,1,321132.0122400717,108,21,2815,0
0,1,0,0,0,1,2,2,1,0,1,1,90386.3647502196,59,15,4622,0
0,1,0,1,1,0,2,3,0,0,1,1,46003.52563996867,5,3,38,0
0,1,0,0,0,0,1,2,1,0,1,1,61735.72105016871,17,8,3136,0
1,0,0,0,1,1,2,3,0,1,1,1,4814.745309116124,1,0,21,0
0,1,0,1,0,1,1,3,0,0,0,1,350997.5983327451,233,32,6017,0
0,1,0,0,1,1,1,2,0,0,1,1,37176.316078036834,13,6,458,0
0,1,0,0,0,0,1,1,0,0,1,1,67551.9922301741,2,0,40,0
0,1,0,1,0,0,1,1,0,0,1,1,48491.33130028557,6,2,50,0
0,1,1,0,1,1,1,3,1,0,1,1,87420.49772690031,13,5,154,0
0,1,0,0,0,0,1,2,1,0,0,1,16223.651551623721,1,0,8,0
0,1,1,0,0,0,2,2,1,0,1,1,14843.523633520506,1,0,8,0
0,0,0,1,0,0,1,2,1,0,1,1,160255.3227518718,108,38,7043,0
0,1,0,0,0,0,2,1,1,0,0,1,31258.043634800968,14,7,496,0
0,1,0,0,1,0,1,2,0,1,1,2,4155.049739651709,2,0,604,0
1,0,1,0,1,0,1,1,1,1,1,1,49785.20457047541,4,2,61,0
0,1,0,1,0,0,1,1,1,1,1,1,55778.65828503,16,5,528,0
0,1,0,0,0,0,2,1,1,0,1,1,25709.8931684365,1,0,9,0
0,1,0,0,0,0,2,1,1,0,1,1,136781.78809787784,48,14,233,0
0,0,0,1,0,0,1,1,1,0,1,1,42439.912169959636,4,1,40,0
0,1,0,0,0,1,1,2,0,0,0,1,117483.11061211895,27,9,1008,0
0,1,0,0,0,1,2,1,1,0,0,1,74494.05946175815,24,10,795,0
1,0,1,0,0,0,1,2,1,1,0,1,24391.375609284423,6,3,156,0
0,0,0,0,1,0,1,1,0,1,1,1,11677.835688230321,2,1,38,0
0,0,0,1,1,0,1,1,1,0,1,1,14068.573632065372,3,2,1119,0
0,0,0,0,0,0,1,2,0,0,0,1,200974.06926717062,37,11,1055,0
0,1,0,0,0,1,1,2,0,0,0,1,409183.73382712866,221,14,1338,0
0,1,0,0,0,0,1,2,0,0,1,1,21498.25573787501,8,3,1498,0
0,1,0,0,0,0,1,2,1,0,0,1,13980.154220114944,4,3,635,0
0,1,0,0,0,0,1,1,1,1,0,1,12695.064685729505,5,3,30,0
0,0,0,0,0,0,1,1,0,0,1,1,14802.43537142078,1,0,20,0
0,0,0,0,0,1,1,3,1,1,1,1,54502.516570701766,22,8,1748,0
0,1,0,0,0,0,1,2,1,0,1,1,38669.514817908785,4,2,95,0
0,0,0,0,0,0,1,1,1,0,1,1,113457.20221335483,110,8,3208,0
0,1,0,0,0,1,1,2,0,0,0,1,84713.61909548525,2,0,26,0
0,0,0,0,0,1,2,1,1,0,1,1,130303.09514826731,108,13,970,0
0,0,0,0,0,0,1,1,1,0,1,1,15236.944154445926,7,5,50,0
0,1,0,0,0,1,1,3,0,0,1,1,10703.926256464014,1,0,25,0
1,1,0,0,0,1,1,1,0,1,1,1,10980.711785909245,3,1,31,0
0,1,0,0,0,0,1,1,1,0,1,1,26730.583158799993,10,3,73,0
0,0,0,0,0,0,1,1,1,0,1,1,14315.855933628833,0,0,0,0
0,1,0,0,0,0,1,3,0,0,1,1,89361.96092084114,25,11,2233,0
0,1,0,0,0,0,1,1,1,1,1,1,92799.5172033379,39,8,1285,0
0,0,0,0,0,0,1,2,1,0,1,1,131107.66195324616,117,33,5949,0
0,0,0,0,0,1,2,2,1,0,1,1,10698.509030022642,1,0,10,0
0,1,0,0,0,0,1,3,0,1,1,1,21721.745545997637,7,4,33,0
0,0,0,0,0,0,1,1,1,0,1,1,31044.691899208603,6,2,127,0
0,0,0,0,0,0,1,1,1,0,1,1,65016.97786019045,43,19,2474,0
0,0,0,0,0,0,1,2,0,0,0,1,97558.30585401662,5,3,60,0
0,1,0,0,0,0,1,1,1,0,1,1,26413.495107614115,1,0,23,0
0,0,0,0,0,1,2,1,1,0,1,1,80179.98778516367,19,8,795,0
0,1,0,0,0,1,1,3,1,0,0,1,168221.91552894426,96,16,347,0
1,1,0,0,0,0,1,1,0,0,0,1,57617.16076574652,56,19,6645,0
0,1,0,0,0,0,1,2,0,0,0,1,39482.05233786908,17,10,122,0
0,1,0,0,0,0,1,2,0,1,1,1,54460.76008316842,6,2,29,0
0,1,0,0,0,0,1,2,1,0,0,1,42046.36700665052,16,2,1209,0
0,1,0,0,0,1,1,2,1,0,1,1,17447.009757529388,1,0,6,0
0,0,1,0,0,0,2,2,0,0,1,1,53382.7982252932,13,5,736,0
0,1,0,1,0,0,1,2,1,0,1,1,34999.94616771876,2,0,35,0
0,1,0,0,1,0,1,2,0,0,1,1,15577.385354023463,3,0,1517,0
0,0,0,1,0,0,1,1,0,0,1,1,97863.83821451495,3,1,29,0
0,0,0,0,0,1,1,1,1,0,1,1,82165.04204657803,55,14,1049,0
0,1,0,0,0,0,1,3,1,0,1,1,10032.167183241283,2,0,126,0
0,1,0,0,0,1,1,2,0,0,1,1,29761.186582846796,1,0,12,0
0,1,1,0,0,0,1,1,1,0,1,1,58305.63843824148,5,1,53,0
0,1,0,0,0,0,1,1,1,0,1,1,32635.850646528692,1,0,12,0
0,1,0,0,0,1,1,1,0,0,0,1,38711.26387471716,5,3,48,0
0,0,0,0,1,0,1,2,1,0,1,1,234445.5203633112,19,7,1658,0
0,1,0,0,0,0,1,1,1,0,1,1,20864.25909905644,4,2,105,0
0,1,0,0,0,0,1,1,0,0,1,1,55838.58161406722,6,2,104,0
0,0,0,0,0,0,2,2,1,1,1,1,9423.268322077854,7,3,24,0
0,1,0,1,0,0,1,1,1,0,0,1,55870.75395781622,16,5,465,0
0,0,0,0,1,0,1,1,0,0,0,1,39405.191596030745,3,0,136,0
0,0,0,0,0,0,1,2,0,0,1,2,33886.21866574778,4,1,67,0
0,1,0,0,0,0,2,1,1,0,1,1,11875.699542075328,5,3,611,0
0,0,0,0,0,0,1,2,1,0,0,1,56943.28730822161,51,16,5127,0
0,1,0,0,0,0,1,3,1,0,1,1,24763.03829239282,2,1,17,0
1,1,0,0,0,0,2,2,1,1,0,1,52247.774666583304,23,9,265,0
0,0,0,0,0,0,1,2,0,0,1,1,39699.21323571344,3,1,45,0
0,1,0,1,0,0,1,1,0,0,0,1,9032.681517438314,2,0,20,0
0,1,0,0,0,0,1,1,1,0,0,1,29005.778721796814,8,3,43,0
0,0,0,0,0,0,1,1,0,0,0,1,219505.77141560658,142,30,15829,0
0,1,0,1,0,1,1,2,1,0,1,1,39946.46824347998,49,22,357,0
0,0,0,0,0,0,1,1,0,0,1,1,64796.860500027244,3,1,108,0
1,0,0,0,0,1,1,3,0,0,1,1,26226.86824075346,7,4,681,0
0,1,0,1,0,0,1,2,0,0,1,1,25408.03249702805,5,3,27,0
0,0,0,0,0,0,2,2,0,0,1,1,18168.19259198592,1,0,260,0
0,1,0,0,1,0,1,3,0,0,1,1,17376.581424469787,2,0,33,0
0,1,1,0,0,0,2,2,0,0,1,1,56002.05115265021,6,2,70,0
0,1,0,0,0,0,1,1,0,1,0,1,20530.57255273911,7,5,535,0
0,1,1,0,0,1,1,2,1,0,1,1,141437.57273241764,56,18,305,0
0,1,0,0,0,0,1,3,1,1,1,1,46416.44009164085,5,2,47,0
0,0,1,1,1,0,1,2,0,0,0,1,38328.344550217946,39,13,1909,0
0,1,0,0,0,1,2,1,1,0,1,1,87491.66999603505,13,5,76,0
0,1,0,0,0,0,1,2,1,0,1,1,378364.9030601122,181,40,8856,0
0,1,0,0,0,0,1,1,1,0,1,1,4091.1142754748903,0,0,6,0
0,1,0,0,0,0,1,2,1,0,1,1,20340.618650375345,4,2,785,0
0,0,1,0,0,0,1,1,1,0,1,1,7576.080502833833,11,4,2404,0
0,1,0,1,0,0,1,1,1,0,1,1,84406.19458019444,7,4,34,0
0,1,1,0,1,0,1,2,1,0,1,1,61872.13655025629,3,1,34,0
0,1,0,0,0,0,1,1,0,0,0,1,5003.9065766480735,1,0,12,0
0,1,0,0,0,0,1,1,1,0,1,1,507302.7945426494,212,31,10684,0
0,1,0,0,0,0,1,1,0,0,0,1,108693.53757425136,12,7,609,0
1,1,0,0,0,1,1,1,1,0,1,1,56351.36961174107,3,2,58,0
0,0,0,0,0,0,2,2,0,0,0,1,82462.21370218639,34,10,563,0
0,1,0,0,0,0,1,2,0,0,0,1,17839.521902823508,11,7,142,0
0,1,0,1,1,1,1,1,1,0,1,2,317654.7469436665,170,20,559,0
0,0,0,1,0,1,1,1,1,0,0,1,134332.2560219254,27,8,318,0
1,1,0,0,0,0,1,3,1,0,1,1,147951.11695079936,257,15,5006,0
1,0,0,0,0,0,2,1,1,1,1,1,27343.82918611711,5,3,443,0
0,1,0,0,0,1,1,2,0,1,0,1,27226.589215915643,2,0,26,0
0,0,0,0,0,0,1,2,0,0,1,1,19858.474893538674,1,0,292,0
0,0,0,0,0,1,1,2,1,0,1,1,61550.12416943834,3,0,37,0
0,0,0,1,1,0,1,2,0,0,0,1,18720.139895353474,6,4,34,0
0,0,0,0,0,1,1,1,1,0,1,1,45693.43168282144,1,0,29,0
0,1,0,0,0,0,1,1,0,0,0,1,39466.79317504262,15,9,127,0
0,1,0,0,0,0,2,2,1,0,1,1,11597.301415373217,1,0,8,0
0,1,0,0,0,0,2,2,1,0,1,1,20569.496595879038,1,0,8,0
0,0,0,1,0,0,1,2,1,0,1,1,29051.046368435873,7,2,444,0
0,1,0,0,0,0,1,3,0,0,1,1,10764.943614715343,10,4,116,0
0,1,0,0,1,0,1,1,0,0,1,1,43373.236764315196,6,2,80,0
0,0,0,0,1,0,1,2,0,0,1,1,16350.942027511453,1,0,8,0
0,1,0,1,1,0,1,1,1,0,0,2,38872.46812818183,1,0,24,0
1,0,0,0,0,1,1,2,0,1,1,1,36065.884175031075,15,8,141,0
0,1,1,1,1,0,1,1,0,0,0,1,18705.217874373884,9,5,911,0
0,0,0,0,0,0,2,2,0,0,1,1,10467.918324792885,1,0,22,0
1,1,0,0,0,1,1,3,0,1,1,1,20943.63583450446,2,0,46,0
0,1,0,0,1,0,2,1,1,0,1,1,7551.006908224607,1,1,7,0
0,1,0,0,0,0,2,1,0,0,1,1,47591.50879952995,3,1,33,0
0,0,0,0,0,0,1,2,1,0,1,1,8691.449582862111,15,8,3194,0
0,0,0,0,0,0,1,2,0,0,1,1,17776.88591331513,3,1,78,0
0,0,0,0,0,0,1,2,1,0,1,1,4393.19158523768,1,0,79,0
0,0,0,1,0,0,1,1,0,0,0,1,13558.447829427965,3,1,4,0
0,1,0,0,0,0,1,2,0,0,1,1,152724.7414500108,64,19,793,0
0,0,0,0,1,0,1,1,1,0,1,2,61455.20579766866,2,0,36,0
1,0,0,1,0,1,2,1,1,0,1,1,23760.382076414695,5,3,42,0
0,1,0,0,0,1,1,1,1,0,1,1,64468.741219764335,2,0,31,0
0,0,0,0,0,0,1,2,1,0,1,1,10143.029435542387,1,0,62,0
0,1,0,1,1,0,1,2,1,0,1,1,17883.90491374915,2,0,21,0
0,1,0,0,0,0,1,3,0,0,0,1,56218.94474809744,16,8,467,0
0,1,0,1,0,1,2,1,1,0,1,1,5501.990689829491,1,0,14,0
0,1,0,0,0,0,1,2,1,0,1,1,45769.2271945324,11,6,1621,0
1,0,0,1,0,0,1,1,1,1,0,1,19575.72656636167,3,1,27,0
0,0,0,0,0,0,1,1,1,0,1,1,26459.177663550046,1,0,183,0
1,0,0,0,1,0,1,2,0,1,0,1,24118.960455002976,55,20,2981,0
0,1,0,1,0,1,2,2,0,0,1,1,142244.6099627986,36,14,2009,0
1,0,0,0,0,1,2,2,0,0,1,1,101559.3548878654,117,26,6501,0
1,1,0,0,0,0,1,3,0,1,1,1,42443.776490934164,5,3,89,0
1,0,0,1,0,1,1,2,0,1,1,1,9951.066274455956,2,1,19,0
0,0,0,0,0,0,1,2,1,0,1,1,8979.08027655278,15,9,3124,0
0,1,1,1,0,0,1,2,1,0,1,1,183558.9685786474,23,8,332,0
0,1,0,0,0,0,1,1,1,0,1,1,9823.52117496854,1,0,22,0
0,1,0,0,1,0,1,2,0,0,1,1,8268.895998629585,1,0,18,0
0,1,0,0,0,0,1,1,1,0,1,1,10304.13348819761,0,0,16,0
1,1,1,0,0,0,1,2,1,0,1,1,80031.32276364435,69,17,6711,0
0,1,0,1,0,0,2,3,1,0,0,1,36226.732593910565,2,0,19,0
0,0,1,1,1,1,1,1,0,0,1,1,19970.304651513037,1,0,14,0
0,0,0,0,0,0,1,2,1,0,1,1,47395.9926373441,8,4,562,0
0,0,0,0,0,0,1,2,1,0,1,1,6899.344438300454,1,0,815,0
0,1,0,0,0,0,1,1,0,1,1,1,67642.86839590727,6,2,643,0
0,0,0,0,0,0,1,1,0,0,1,1,33915.65715439331,9,8,47,0
0,1,0,0,0,1,2,1,1,0,1,1,139700.65447040542,82,10,468,0
0,0,0,1,0,0,1,2,1,1,1,1,58976.53154435448,5,3,25,0
0,0,0,0,0,0,2,1,1,0,1,1,40530.474514983485,8,5,555,0
0,0,0,0,0,0,2,1,1,0,0,1,27831.792974875007,2,0,319,0
0,1,0,0,0,0,2,1,1,0,1,1,108314.76264038982,30,9,390,0
0,1,0,0,1,0,1,2,0,0,0,1,18728.425549672662,5,3,51,0
0,1,0,0,0,0,1,3,1,0,0,1,165459.5925311357,81,13,1074,0
0,1,0,0,0,0,1,2,0,0,1,1,13410.950019256585,1,0,11,0
0,1,0,0,0,0,2,2,0,1,1,1,36830.00626258048,2,1,983,0
0,0,0,0,1,1,1,2,1,0,0,1,16747.623170715036,4,2,35,0
0,1,0,0,0,0,1,3,1,0,1,1,189677.61127606625,30,12,378,0
0,1,0,0,0,0,2,1,0,0,0,1,4990.880776208834,2,0,21,0
0,1,0,0,0,0,1,1,0,0,1,1,31338.257472657056,1,0,33,0
1,1,0,0,0,0,1,2,0,1,1,1,106311.567527534,21,9,1217,0
0,1,0,0,1,0,2,1,1,0,1,1,35686.026752504025,6,2,81,0
0,1,0,0,0,0,2,1,1,0,0,1,85080.17836183129,54,16,4713,0
0,1,0,0,0,0,2,2,1,1,1,1,20539.774761583645,10,3,227,0
0,1,0,0,0,0,1,2,1,0,1,1,83984.32881849796,16,8,283,0
1,0,0,0,0,0,1,1,0,1,0,1,19588.720730861816,3,1,22,0
0,0,0,0,0,0,2,1,0,0,1,1,29567.44932345899,4,2,41,0
0,0,0,0,1,1,1,1,0,1,1,1,13746.869398001269,5,2,170,0
0,0,0,1,0,1,1,3,1,0,1,1,16117.936790489497,4,1,188,0
1,1,0,0,0,0,1,1,0,1,1,1,25021.596141836424,7,4,196,0
0,1,0,0,0,1,1,1,0,0,1,1,5027.359681068619,1,0,28,0
0,1,0,0,0,0,1,2,1,0,1,1,15839.725388260384,4,2,48,0
0,1,0,0,0,0,1,2,0,0,1,1,44137.541114674554,7,1,36,0
0,0,0,0,1,0,1,2,0,0,1,1,4696.999666325573,1,1,16,0
0,1,0,0,0,0,1,2,0,0,1,1,11588.98766787838,1,0,8,0
0,1,0,0,0,0,1,3,0,0,1,1,114636.05779402598,9,4,768,0
0,1,0,0,0,0,1,2,0,0,1,1,152182.1812314179,12,3,97,0
0,1,0,0,0,0,1,1,1,0,0,1,10831.437853049949,3,1,22,0
0,1,0,0,0,1,1,2,0,0,0,1,38686.269223098665,5,3,103,0
0,0,0,0,0,0,2,1,1,0,1,1,5116.1692025627835,2,2,2,0
0,1,0,0,0,1,1,2,1,0,1,1,16251.579702193394,1,0,22,0
0,1,0,1,0,0,2,1,1,0,0,1,54775.09829934318,6,4,41,0
0,1,0,0,0,0,1,1,0,0,0,1,40400.77272878632,8,4,31,0
0,1,0,1,0,1,1,2,0,1,1,1,71383.01756231331,2,0,110,0
0,1,0,1,0,0,2,1,0,0,0,1,14557.610981461285,1,0,17,0
0,1,0,0,0,0,1,1,0,0,1,1,25177.894198397582,1,0,9,0
0,0,1,0,0,0,1,2,1,0,1,1,102845.3338765988,10,3,87,0
1,1,0,0,1,0,1,1,0,0,1,1,46758.774002106606,77,18,11038,0
0,0,0,0,1,0,1,1,1,0,1,1,158537.3956307758,36,5,724,0
0,0,0,0,0,0,1,2,1,0,1,1,29120.223077896306,4,0,16,0
0,1,0,0,0,0,1,1,0,0,1,1,21282.698926092096,5,3,61,0
0,1,0,1,0,0,2,1,0,0,1,1,25226.34118948033,10,6,117,0
0,1,0,0,0,1,1,2,1,0,1,1,66671.6207671879,12,3,114,0
0,0,0,0,0,0,1,2,0,0,1,1,47486.33774464162,5,1,41,0
0,1,0,0,0,0,1,1,1,0,0,1,31235.284374736388,10,4,395,0
1,1,1,0,0,0,1,2,1,1,1,1,25936.14540577915,10,4,30,0
0,0,0,0,0,0,1,2,0,0,1,1,27640.744447970756,1,0,5,0
0,1,0,1,0,0,1,2,1,0,1,1,45843.488500680396,25,9,1614,0
0,1,0,0,0,0,1,1,0,1,1,1,47125.9589483795,3,0,27,0
0,1,0,0,1,0,1,2,1,1,0,1,67921.78935355695,9,6,628,0
0,1,0,0,0,0,1,1,1,0,1,1,27684.52235565708,23,11,2470,0
0,1,0,1,1,1,2,1,1,0,0,1,32716.759864878033,2,1,20,0
0,0,0,0,1,0,1,1,1,0,1,1,16202.589657041844,8,6,1023,0
0,1,1,0,0,0,1,1,0,1,1,1,24422.00346990351,1,0,14,0
0,0,0,0,0,0,1,2,0,0,1,1,13579.280219638807,3,2,1291,0
0,1,0,1,0,0,1,1,0,0,1,1,44144.34260858053,3,1,36,0
1,1,0,0,0,1,2,1,1,1,1,1,374432.16892349516,95,22,6039,0
