ship_type,ship_id_numeric,month_numeric,route_id,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,fuel_per_distance,co2_per_fuel,total_energy_output,ship_profile_cluster
1,64,2,1,74.61,1,2216.71,6564.02,0,89.67,29.31768284618437,2.959818912301428,8780.73,0
1,64,3,2,41.69,0,1245.38,3275.58,0,76.4,29.1726399625205,2.6280749049246617,4520.96,0
1,64,4,3,29.08,0,917.91,2701.7,2,76.41,30.515625,2.9401138305165904,3619.6099999999997,0
1,64,5,0,31.64,1,943.16,2696.72,2,92.85,28.895833333333332,2.8562108117268257,3639.8799999999997,0
1,64,6,1,122.99,1,3300.85,8973.53,1,91.27,26.62190499233809,2.7177279403970505,12274.380000000001,0
1,64,7,1,130.42,1,3397.2,10054.23,1,82.92,25.849946735656676,2.958692837384498,13451.43,2
1,64,8,0,53.2,0,1336.22,3457.76,2,91.95,24.65350553505535,2.5857824441752295,4793.9800000000005,0
1,64,9,1,56.72,1,1506.11,4458.39,0,79.11,26.09338184338184,2.9582379521070132,5964.5,0
1,64,10,2,90.48,1,2428.39,6161.7,1,81.8,26.545583734149538,2.5363157006491344,8590.09,0
1,64,11,3,88.72,0,2575.94,6810.96,0,93.75,28.710878288007134,2.643041747188526,9386.9,0
1,64,12,3,48.06,1,1268.97,3381.49,2,74.82,25.865674684060334,2.6626534485066573,4650.46,0
3,65,1,2,246.31,0,9075.4,27076.11,2,74.28,36.69645384335449,2.983133180556168,36151.51,2
3,65,2,2,371.2,1,14177.46,35725.78,0,88.88,38.09097259537883,2.5197221701087424,49903.24,1
3,65,3,2,335.33,0,14643.18,43677.22,1,82.71,43.53813219159754,2.982565087290651,58320.4,1
3,65,4,3,279.23,1,13314.4,36572.25,2,81.01,47.5124005281376,2.7466129444102316,49886.65,2
3,65,5,0,183.82,0,6757.4,18471.1,0,92.11,36.562060383075426,2.7330581202651514,25228.5,2
3,65,6,2,210.5,0,9078.44,24327.86,1,85.4,42.92406619385343,2.6794449877966042,33406.3,2
3,65,7,3,78.31,1,3474.43,9696.2,1,86.05,43.80822090530828,2.7899281527753406,13170.630000000001,0
3,65,8,1,120.53,0,5439.38,15896.12,0,86.69,44.75750843413149,2.9218767806660564,21335.5,0
3,65,9,0,281.48,0,12471.51,36576.82,1,89.85,44.1500637213254,2.9325949628422827,49048.33,2
3,65,10,1,81.43,0,3422.84,10229.14,0,84.82,41.52420235351207,2.9876220851441655,13651.98,0
3,65,11,1,255.63,0,9468.59,26378.31,0,72.82,36.89588122978608,2.785581001922998,35846.9,2
3,65,12,1,211.33,1,7371.42,19745.66,1,92.05,34.71680874111053,2.6783145832711646,27117.08,2
3,66,1,1,190.82,1,8316.38,23540.61,1,85.35,43.35512459597539,2.830291510066872,31856.989999999998,2
3,66,2,1,498.55,0,22973.21,62936.17,2,70.49,45.98780902812531,2.739426948739478,85909.38,1
3,66,3,2,198.33,0,8256.6,21477.15,0,83.82,41.42176290573421,2.6008949331524898,29733.75,2
3,66,4,2,324.53,1,14161.96,37426.59,0,80.45,43.50431603846036,2.642568361415975,51588.549999999996,1
3,66,5,2,129.21,0,4517.46,11641.61,0,75.55,34.69364872129636,2.5764552524532696,16159.07,2
3,66,6,2,272.63,1,9084.54,23862.6,0,82.59,33.20008770968096,2.6264371737948426,32947.14,2
3,66,7,1,113.43,0,5577.46,14579.23,1,90.64,48.741239185528265,2.613486517784478,20156.69,0
3,66,8,1,250.17,1,8603.08,24892.55,2,82.08,34.25202054385476,2.893110012924101,33495.63,2
3,66,9,3,329.12,0,11706.26,30474.54,1,82.8,35.46062038046771,2.603046314850785,42180.8,1
3,66,10,1,265.76,1,10937.44,30785.29,0,81.89,41.001049632628586,2.8144132070020955,41722.73,2
3,66,11,3,250.08,0,11425.41,34049.14,2,70.71,45.5050581487972,2.9798633166497615,45474.55,2
3,66,12,2,159.16,1,5222.55,14151.48,0,76.4,32.60832917082917,2.709169051698557,19374.03,2
1,67,1,2,57.52,1,1838.16,4611.02,0,84.98,31.4107997265892,2.507133691467844,6449.18,0
1,67,2,2,147.61,1,3920.05,10662.58,2,71.63,26.378103761523448,2.7193175297433085,14582.630000000001,2
1,67,3,0,108.49,0,2955.2,7438.42,0,91.27,26.990592748196182,2.516209999323456,10393.619999999999,0
1,67,4,0,125.09,1,4023.97,11254.39,0,87.51,31.913474502339596,2.796142579944695,15278.359999999999,2
1,67,5,0,44.03,0,1352.9,3400.86,1,80.82,30.044414834554743,2.511898958564148,4753.76,0
1,67,6,0,31.18,0,949.98,2549.97,2,70.69,29.520820385332506,2.6814128583145806,3499.95,0
1,67,7,0,31.89,1,880.25,2222.31,0,76.52,26.76345393736698,2.5217702127659574,3102.56,0
1,67,8,1,84.99,0,2892.34,7374.94,0,87.89,33.635771601349,2.5489365231877343,10267.279999999999,0
1,67,9,2,88.11,1,3004.24,8352.16,1,94.13,33.713836830883174,2.779198999081604,11356.4,0
1,67,10,3,98.19,0,3131.49,8505.19,0,91.33,31.570622038511946,2.7151531209995885,11636.68,0
1,67,11,2,123.85,1,3671.42,10306.94,2,74.52,29.40664797757309,2.8065798574237153,13978.36,0
1,67,12,1,41.09,1,1357.8,3984.31,0,82.52,32.259444048467564,2.9322269649690904,5342.11,0
2,68,1,1,165.51,0,3119.81,8715.5,2,82.7,18.73647228394691,2.7927044581374707,11835.31,2
2,68,2,2,165.79,0,2852.27,7218.59,2,93.2,17.10096528568859,2.529935828014874,10070.86,2
2,68,3,1,71.85,0,1276.71,3388.89,0,77.55,17.525188743994512,2.6523154706467036,4665.6,0
2,68,4,2,141.2,0,1707.16,4683.36,2,89.11,12.005344585091422,2.7417572124391154,6390.5199999999995,2
2,68,5,2,20.64,0,270.4,713.6,1,70.5,12.495378927911274,2.629329403095063,984.0,0
2,68,6,1,27.53,0,297.68,843.49,2,86.13,10.433929197336138,2.824059193785992,1141.17,0
2,68,7,0,95.68,0,1320.09,3867.28,2,88.6,13.654220107571367,2.92734030232611,5187.37,0
2,68,8,0,85.63,0,1555.13,4166.2,0,88.77,17.95140251644927,2.677282746300116,5721.33,0
2,68,9,3,110.02,0,1818.59,4731.38,1,80.45,16.38074220861106,2.6002451101621795,6549.97,0
2,68,10,1,165.69,0,1761.27,4664.94,0,85.31,10.566140740296358,2.6471199078461303,6426.209999999999,2
2,68,11,2,78.78,0,1513.47,4513.23,1,90.52,18.97054399598897,2.980072236491974,6026.7,0
2,68,12,0,136.85,0,2382.83,6377.27,1,82.96,17.285672832789263,2.675220128952149,8760.1,2
1,69,1,2,137.06,0,3588.76,9160.85,1,87.27,25.994205417934232,2.5519394054198608,12749.61,2
1,69,2,1,34.58,1,1086.45,2718.32,2,92.96,30.535413153457,2.49971952733459,3804.7700000000004,0
1,69,3,0,132.82,0,4021.78,11733.33,0,77.77,30.05365416230758,2.9167217695225687,15755.11,2
1,69,4,1,55.09,1,1579.19,4733.11,1,88.8,28.15457300766625,2.9952790487219887,6312.299999999999,0
1,69,5,3,77.45,0,2560.93,7024.34,0,94.48,32.644104525175266,2.7418157404769063,9585.27,0
1,69,6,2,60.43,0,2068.91,5805.1,0,80.46,33.67914699658147,2.804518070833998,7874.01,0
1,69,7,0,126.19,0,4131.79,10503.07,2,74.41,32.485179652488405,2.5413993936299692,14634.86,2
1,69,8,2,141.8,1,3601.42,9112.05,0,89.94,25.22002801120448,2.529424664531065,12713.47,2
1,69,9,2,56.22,0,1801.03,5364.51,0,91.87,31.475533030408947,2.9769260223192733,7165.54,0
1,69,10,0,111.01,0,3355.8,8858.07,1,91.76,29.959825015623604,2.6388435414680647,12213.869999999999,0
1,69,11,0,149.31,0,4963.07,12942.93,0,75.09,33.018894285144036,2.6073222174546293,17906.0,2
1,69,12,3,123.48,0,3532.12,10173.58,2,76.82,28.374999999999996,2.8794889502762433,13705.7,0
3,70,1,1,385.64,0,19094.75,49853.81,1,83.86,49.38638009517898,2.6107280415799328,68948.56,1
3,70,2,2,171.95,0,5887.21,17192.42,2,71.05,34.03995374385661,2.919804151006842,23079.629999999997,2
3,70,3,0,452.6,0,19738.31,50342.87,0,85.72,43.51479276895944,2.5503865130037475,70081.18000000001,1
3,70,4,3,370.38,1,16989.44,49074.12,0,72.89,45.74678227152781,2.8883372060994303,66063.56,1
3,70,5,1,360.62,1,12561.65,35854.42,1,71.47,34.73715502461147,2.8540491058813227,48416.07,1
3,70,6,1,189.12,1,6464.99,17359.35,2,88.21,34.004786450662735,2.6847164935299928,23824.339999999997,2
3,70,7,0,402.84,0,14899.34,38136.42,0,72.28,36.89416600633915,2.559432872001578,53035.759999999995,1
3,70,8,1,213.35,0,10645.0,29499.63,0,78.52,49.6617681362258,2.7709590456509487,40144.630000000005,2
3,70,9,3,396.61,0,15355.96,43392.2,2,72.69,38.620658434144005,2.8255722486742165,58748.159999999996,1
3,70,10,3,243.19,1,11846.75,32033.32,2,89.81,48.51447643228634,2.7037471249815366,43880.07,2
3,70,11,2,439.33,0,16127.26,40482.95,1,72.92,36.625394590420825,2.5100630818203573,56610.21,1
3,70,12,3,228.19,0,11148.1,32828.14,1,79.0,48.64130197652603,2.9444654725493535,43976.24,2
2,71,1,2,69.93,0,1291.07,3501.17,0,70.74,18.20203017059072,2.7097370885478345,4792.24,0
2,71,2,1,70.64,0,1343.09,3749.02,0,90.24,18.747766610831935,2.789262623782634,5092.11,0
2,71,3,1,167.71,0,2460.48,6307.34,2,82.52,14.584079189141129,2.562417732421145,8767.82,2
2,71,4,1,130.23,0,1861.11,5158.6,0,73.26,14.182046788081994,2.770298210095,7019.71,2
2,71,5,1,94.19,0,1145.9,3336.08,2,75.73,12.0380292047484,2.9087801900776,4481.98,0
2,71,6,2,178.47,0,2782.58,8319.2,0,82.73,15.504429709700785,2.988669267633767,11101.78,2
2,71,7,3,127.85,0,1725.24,4413.16,2,88.89,13.389522700814902,2.556515895819816,6138.4,2
2,71,8,2,67.37,0,1055.77,2905.35,2,89.52,15.442006728097118,2.7492737303292105,3961.12,0
2,71,9,3,104.02,0,1329.39,3332.37,0,88.09,12.658446010283757,2.5048068611459793,4661.76,0
2,71,10,3,33.63,0,525.26,1564.54,2,87.91,15.167773606699392,2.9729411317599665,2089.8,0
2,71,11,2,85.4,0,1365.11,4094.92,2,72.02,15.799884259259256,2.997503861328883,5460.03,0
2,71,12,2,54.64,0,896.79,2321.95,2,88.55,16.117721063982746,2.5862952360797067,3218.74,0
0,72,1,2,154.32,1,3747.44,10096.97,1,85.7,24.127221220705643,2.693645890023583,13844.41,2
0,72,2,2,186.54,1,3789.19,9689.24,0,74.11,20.20470299669404,2.5563995472522483,13478.43,2
0,72,3,2,164.13,0,4762.81,12376.31,1,89.35,28.84279052867438,2.5979856459430577,17139.12,2
0,72,4,0,143.69,1,3229.98,9687.84,2,86.38,22.32345013477089,2.9984215315477036,12917.82,2
0,72,5,2,70.7,0,1852.02,5286.11,2,92.46,25.83012552301255,2.852699916892424,7138.129999999999,0
0,72,6,1,165.7,0,4536.86,12032.59,2,75.93,27.215716856628674,2.6516000934361132,16569.45,2
0,72,7,2,148.93,0,4090.68,10365.28,1,72.64,27.283932501834187,2.533257732765026,14455.960000000001,2
0,72,8,2,70.3,0,1663.59,4460.98,2,74.38,23.33225806451613,2.6799271892778402,6124.57,0
0,72,9,0,133.79,1,3281.15,8463.08,0,75.27,24.342681207804734,2.5785171305394328,11744.23,2
0,72,10,0,144.96,0,3134.03,9040.23,1,93.17,21.471841600438477,2.883618338580492,12174.26,2
0,72,11,2,124.02,0,3653.79,9257.25,0,73.58,29.225643896976486,2.5329088675409532,12911.04,2
0,72,12,2,96.86,1,2379.37,6875.75,1,75.57,24.3140200286123,2.888521532366817,9255.119999999999,0
1,73,1,1,22.44,0,597.21,1786.37,1,86.59,25.478242320819113,2.986192139883987,2383.58,0
1,73,2,1,20.6,1,622.42,1852.83,1,87.09,28.815740740740736,2.972041320458118,2475.25,0
1,73,3,2,139.23,0,4688.41,11744.41,2,84.77,33.43371603793768,2.5044536519519514,16432.82,2
1,73,4,0,148.29,1,4810.73,12863.0,2,92.03,32.22406055328555,2.6732588902536096,17673.73,2
1,73,5,1,94.83,0,2430.86,7153.42,2,89.2,25.366377960972557,2.9415426874902337,9584.28,0
1,73,6,0,43.15,1,1466.84,3915.59,0,77.83,33.22400906002265,2.667586385437105,5382.43,0
1,73,7,1,116.36,0,3977.57,10264.09,2,89.43,33.89204158145876,2.579844014306648,14241.66,0
1,73,8,1,78.61,1,2161.44,5898.49,1,76.8,27.15035799522673,2.72770111540667,8059.93,0
1,73,9,3,34.27,0,1035.2,2617.39,2,73.38,29.35072299404593,2.525950588689442,3652.59,0
1,73,10,1,86.53,1,3007.88,7573.33,2,93.22,34.36398948931795,2.516993033952833,10581.21,0
1,73,11,1,21.11,1,616.55,1749.73,0,86.13,27.88557213930348,2.8333414298437374,2366.2799999999997,0
1,73,12,1,94.68,0,3081.54,8120.79,0,80.81,32.20673076923077,2.634447565968325,11202.33,0
0,74,1,0,84.75,0,2467.74,7030.55,2,94.95,28.778309037900872,2.847829257029902,9498.29,0
0,74,2,0,62.46,1,1423.24,4204.77,2,75.98,22.42735581468642,2.9522903443239907,5628.01,0
0,74,3,2,162.17,1,4346.17,12030.17,1,72.22,26.63583992155421,2.7673566941251435,16376.34,2
0,74,4,2,192.55,1,4607.86,11827.04,1,81.0,23.80707827434771,2.5661530183168946,16434.9,2
0,74,5,0,162.94,1,3842.62,9883.27,2,94.49,23.439185067707697,2.571344201559988,13725.89,2
0,74,6,2,154.26,1,3481.79,8909.32,1,84.58,22.425544248357596,2.558098535943884,12391.11,2
0,74,7,2,77.13,0,2071.89,5760.56,1,83.33,26.518494816331756,2.7789993680320717,7832.450000000001,0
0,74,8,2,107.28,0,2728.99,7912.88,2,89.41,25.203084595493163,2.898501459712307,10641.869999999999,0
0,74,9,1,87.62,1,2326.27,6378.93,2,86.94,26.249943579327464,2.740949696425426,8705.2,0
0,74,10,2,60.66,1,1502.75,4268.35,0,85.88,24.37155368147908,2.8384704904405655,5771.1,0
0,74,11,1,130.27,1,3736.45,9619.6,1,72.61,28.463853127142528,2.573840452715087,13356.05,2
0,74,12,0,165.68,1,3351.83,9964.56,1,94.44,20.109371250299976,2.971984860550639,13316.39,2
0,75,1,0,58.13,1,1333.54,3419.66,0,79.4,22.552680534415693,2.562426004465958,4753.2,0
0,75,2,3,162.07,1,3393.95,9639.17,2,94.43,20.81284111117925,2.839267146791558,13033.119999999999,2
0,75,3,0,138.87,0,4158.93,11194.82,1,77.87,29.734253235146923,2.691107783063657,15353.75,2
0,75,4,0,110.59,0,2794.18,7429.5,2,81.88,25.039698897750693,2.6579683598194035,10223.68,0
0,75,5,3,190.44,0,5380.16,15941.88,0,76.3,28.103635603844545,2.962535958789555,21322.04,2
0,75,6,0,144.16,1,3420.34,8899.12,2,71.32,23.56255166712593,2.601062741498945,12319.460000000001,2
0,75,7,0,57.07,0,1284.34,3627.18,0,87.55,22.117100051661787,2.821961504349044,4911.5199999999995,0
0,75,8,3,184.68,1,3793.09,10590.5,2,74.76,20.42810211115898,2.7913149134575086,14383.59,2
0,75,9,0,75.35,0,2080.44,5774.91,2,73.05,27.248722986247547,2.77447824582981,7855.35,0
0,75,10,0,100.82,1,2492.65,6793.97,1,80.03,24.4809467688077,2.724508250957432,9286.62,0
0,75,11,3,199.29,0,4985.43,12957.47,1,76.5,24.891057965949376,2.5985464550790844,17942.9,2
0,75,12,0,144.49,0,3057.9,7716.97,1,72.2,21.01793937727679,2.5227925071103994,10774.87,2
3,76,1,3,74.63,0,3318.62,8750.39,0,78.82,43.87967737670237,2.6359613449732198,12069.009999999998,0
3,76,2,1,315.48,0,11379.08,32038.78,0,84.53,35.955131445904954,2.8153387322408983,43417.86,1
3,76,3,3,413.63,1,16162.17,41307.84,2,70.88,38.979740973880325,2.555676887640234,57470.009999999995,1
3,76,4,0,121.51,1,6047.79,17026.14,2,74.28,49.36568443392376,2.8148009767242703,23073.93,0
3,76,5,0,469.5,1,19139.7,56789.95,1,84.36,40.67948990435707,2.966973517164994,75929.65,1
3,76,6,1,351.28,0,17549.18,50562.37,2,83.06,49.81599863744749,2.881017174752624,68111.55,1
3,76,7,0,415.2,0,19594.43,53419.24,1,70.3,47.079360884190294,2.726107056594318,73013.67,1
3,76,8,1,129.56,1,5516.13,14323.68,2,84.51,42.24977022058823,2.596219411179363,19839.81,2
3,76,9,2,254.44,0,12326.35,36434.06,0,92.57,48.25536329470717,2.9555468125752897,48760.409999999996,2
3,76,10,1,81.45,0,2664.7,7246.19,1,93.48,32.31898120072771,2.7183066361556065,9910.89,0
3,76,11,3,197.55,0,8949.91,26043.45,2,79.6,45.076353563334166,2.9095868464770622,34993.36,2
3,76,12,3,70.2,1,2777.14,8127.41,2,74.94,39.004775280898876,2.925486116610394,10904.55,0
2,77,1,0,198.34,0,3902.93,9882.67,2,92.6,19.579261563158422,2.5314670088859175,13785.6,2
2,77,2,1,136.1,0,1684.36,4494.46,0,90.26,12.285630926331145,2.6667655575070017,6178.82,2
2,77,3,2,30.29,0,307.58,781.47,1,94.54,9.829977628635346,2.5324713202411044,1089.05,0
2,77,4,1,164.19,0,2324.1,6716.44,1,91.53,14.06925358677886,2.888667154100899,9040.539999999999,2
2,77,5,1,84.35,0,1300.29,3468.17,2,91.35,15.234797891036907,2.6651783998954883,4768.46,0
2,77,6,0,58.51,0,1116.64,3136.55,2,94.6,18.763905226012437,2.8064045667656847,4253.1900000000005,0
2,77,7,1,122.84,0,1575.3,4377.6,0,73.6,12.720445736434108,2.777136331916514,5952.900000000001,0
2,77,8,2,146.15,0,2289.81,5772.8,2,84.59,15.561060142711518,2.5199820150950973,8062.610000000001,2
2,77,9,3,30.83,0,434.02,1238.46,1,75.65,13.635563933396167,2.846903590639511,1672.48,0
2,77,10,0,95.04,0,1161.77,3414.77,0,86.13,12.09673052894627,2.9367544742296414,4576.54,0
2,77,11,1,43.32,0,593.15,1594.07,2,72.2,13.383348375451263,2.6829420180089203,2187.22,0
2,77,12,3,74.81,0,1055.36,2844.71,1,93.58,13.92111858593853,2.6929361202620323,3900.0699999999997,0
3,78,1,2,99.42,1,3063.86,8874.65,0,79.97,30.51045608444533,2.895613502737482,11938.51,0
3,78,2,0,198.12,0,9003.94,24476.99,0,72.36,45.218662113298514,2.718173580279269,33480.93,2
3,78,3,1,441.01,0,18657.58,49496.3,2,76.1,42.21076446234249,2.652736703436167,68153.88,1
3,78,4,0,186.19,1,7408.95,21077.0,0,79.02,39.579838666595435,2.844418653297256,28485.95,2
3,78,5,0,363.45,0,17011.89,50197.68,2,70.61,46.67825490465084,2.9505674814802187,67209.57,1
3,78,6,1,225.43,1,6994.13,20516.69,2,94.01,30.888707326767655,2.932996241670991,27510.82,2
3,78,7,1,266.93,1,10696.0,29401.12,2,82.06,39.92087485537267,2.748538842666168,40097.119999999995,2
3,78,8,0,133.86,0,4294.23,11047.03,2,73.86,31.842132581936816,2.5719297918854176,15341.26,2
3,78,9,2,264.09,1,8174.05,23285.83,0,74.22,30.83499943415444,2.848402150445563,31459.88,2
3,78,10,1,325.03,1,15186.34,43420.24,1,74.28,46.5795785663896,2.858975962874341,58606.58,1
3,78,11,3,477.39,0,21877.35,57391.88,2,84.65,45.731202575304664,2.623227071511334,79269.23,1
3,78,12,0,129.69,0,6036.81,17610.71,1,92.6,46.191827989899764,2.91673802256116,23647.52,2
1,79,1,1,117.74,0,3556.44,9410.21,1,81.36,29.951490651844367,2.6452195961140594,12966.65,0
1,79,2,3,47.67,0,1413.32,3750.76,0,86.01,29.038832956646804,2.651988234628656,5164.08,0
1,79,3,1,102.8,0,3072.71,8006.15,0,82.27,29.602215799614644,2.6047187275312242,11078.86,0
1,79,4,3,128.59,0,3431.02,9739.84,0,93.64,26.475962651439154,2.8379321798824018,13170.86,2
1,79,5,1,138.91,1,4090.91,11119.62,0,84.51,29.23958258880709,2.7174644603620317,15210.53,2
1,79,6,3,105.78,0,2791.65,7601.5,0,87.4,26.14394081288631,2.721966590872469,10393.15,0
1,79,7,1,83.29,0,2083.79,5359.33,1,71.88,24.7216751690592,2.5706809798588828,7443.12,0
1,79,8,1,48.31,0,1574.13,4325.94,2,86.57,31.923139322652606,2.7464018842889155,5900.07,0
1,79,9,2,132.82,1,3977.06,11919.96,1,79.42,29.7194739201913,2.9964253932821525,15897.019999999999,2
1,79,10,0,138.02,1,3509.58,10304.02,2,82.65,25.245144583513163,2.93513322584872,13813.6,2
1,79,11,0,82.39,0,2820.36,7459.44,0,82.34,33.82132150137906,2.643916409107664,10279.8,0
1,79,12,0,116.13,0,3470.6,10037.37,1,75.88,29.63032527960386,2.891280677497408,13507.970000000001,0
0,80,1,1,157.72,1,4578.65,11491.73,0,92.7,28.847341229838708,2.5093031126832837,16070.38,2
0,80,2,0,168.87,1,3912.07,10457.32,1,85.5,23.029787484547008,2.6724081092339262,14369.39,2
0,80,3,2,80.65,1,2153.0,6049.13,1,84.4,26.368646662584197,2.8083240482822656,8202.130000000001,0
0,80,4,3,95.48,1,2197.77,5770.04,2,94.88,22.779539800995025,2.624212627969274,7967.8099999999995,0
0,80,5,1,179.04,0,4754.14,12889.94,1,77.59,26.406020884247948,2.710738274793171,17644.08,2
0,80,6,3,99.88,1,2586.51,7609.17,2,89.48,25.639472640761305,2.940730663842845,10195.68,0
0,80,7,3,110.7,1,2919.89,7997.51,2,86.85,26.14046553267681,2.7380387484636532,10917.4,0
0,80,8,2,188.2,0,5376.72,16031.77,1,83.21,28.41818181818182,2.981146285042732,21408.49,2
0,80,9,2,154.67,1,3866.82,10458.27,0,90.54,24.83985353632685,2.70391848638251,14325.09,2
0,80,10,0,131.64,0,3580.38,10247.33,0,82.4,26.993214716525937,2.8612797301598825,13827.71,2
0,80,11,1,197.61,1,5406.44,15749.84,0,84.17,27.221388651125316,2.9126240882931667,21156.28,2
0,80,12,0,87.06,1,1839.13,5254.26,0,75.2,20.884964796729502,2.855374348551461,7093.39,0
3,81,1,3,114.42,1,3997.38,10756.2,0,76.7,34.6333391093398,2.690139506500133,14753.580000000002,0
3,81,2,0,195.1,1,7910.82,23493.01,1,85.06,40.34074451810301,2.969355976248196,31403.829999999998,2
3,81,3,0,81.28,1,3774.91,11314.53,0,82.17,45.87882839086048,2.9965041539655344,15089.44,0
3,81,4,1,498.18,1,17122.71,49536.57,1,80.44,34.301674746584396,2.892864338393958,66659.28,1
3,81,5,2,346.99,0,16260.0,47965.14,2,94.69,46.725480617259116,2.949704200233688,64225.14,1
3,81,6,1,478.32,1,20999.87,56474.14,0,84.38,43.81179587749311,2.6891333549514855,77474.01,1
3,81,7,2,335.63,1,16445.34,47446.8,0,76.08,48.85286516353266,2.884945829892852,63892.14,1
3,81,8,2,79.97,0,3605.05,10272.86,1,84.8,44.52328022724466,2.848784681299483,13877.91,0
3,81,9,0,388.76,1,15879.62,44378.97,0,86.73,40.74204638752053,2.7945363594116603,60258.590000000004,1
3,81,10,0,253.73,0,12262.93,34486.14,1,78.9,48.140894280218276,2.8119974592157653,46749.07,2
3,81,11,3,186.41,0,5795.93,16322.53,0,85.03,30.926471372925672,2.8157196999101246,22118.46,2
3,81,12,1,442.43,1,15135.69,43712.56,2,93.93,34.13321155537515,2.8878546102219174,58848.25,1
1,82,1,2,127.59,0,4351.49,12534.17,1,80.6,33.84003421727972,2.879769970752374,16885.66,2
1,82,2,2,101.49,1,3437.66,9986.34,2,88.73,33.541418674992684,2.904137076651952,13424.0,0
1,82,3,2,119.99,1,3386.08,9468.75,0,78.77,27.98644516075709,2.7955495589121013,12854.83,0
1,82,4,0,67.77,1,2230.76,5777.21,1,83.25,32.4379816780573,2.5886340825178333,8007.97,0
1,82,5,3,21.22,1,652.77,1747.54,2,84.64,29.377587758775878,2.6730195634550378,2400.31,0
1,82,6,3,136.76,0,4079.97,12130.44,1,72.43,29.616506968641115,2.9724403756949944,16210.41,2
1,82,7,3,21.43,0,732.09,1981.43,0,70.53,32.638876504681235,2.702846853728737,2713.52,0
1,82,8,0,60.06,0,1746.95,5146.75,1,89.05,28.610383229610218,2.94444921193398,6893.7,0
1,82,9,2,149.51,0,4408.92,11330.54,2,77.56,29.293203109427946,2.5693300558740297,15739.460000000001,2
1,82,10,0,67.53,1,2264.51,6494.42,2,83.97,33.04406829125931,2.8666481277946243,8758.93,0
1,82,11,2,51.71,0,1644.81,4189.89,2,72.01,31.204894706886737,2.5457920416086917,5834.700000000001,0
1,82,12,1,92.1,1,3220.76,8191.16,1,82.07,34.594629430719664,2.5424488478347236,11411.92,0
0,83,1,3,126.91,0,3765.37,10827.73,1,80.13,29.43765147369244,2.87484500991671,14593.099999999999,2
0,83,2,1,161.99,0,3592.01,10431.57,1,70.83,22.03822320387754,2.9032955655564554,14023.58,2
0,83,3,3,119.43,1,3159.13,8458.54,1,86.27,26.232085028647347,2.6766430494947993,11617.670000000002,0
0,83,4,3,115.97,0,2914.71,7450.23,0,89.95,24.918440625801487,2.555202677906925,10364.939999999999,0
0,83,5,0,140.93,0,3123.16,8133.81,0,81.87,22.0049320087367,2.603519025914166,11256.970000000001,2
0,83,6,3,199.81,0,4967.24,14119.67,1,91.56,24.736019122553657,2.841986296958279,19086.91,2
0,83,7,2,165.27,1,4567.73,11974.13,2,74.01,27.471762795453174,2.620888080495017,16541.86,2
0,83,8,3,77.03,1,1673.46,4290.22,0,83.29,21.44636678200692,2.5621513801464353,5963.68,0
0,83,9,2,95.42,0,1941.68,5247.58,1,73.12,20.137730761252854,2.7012065805999956,7189.26,0
0,83,10,1,66.88,0,1614.5,4210.33,0,73.91,23.784619917501473,2.606208604147323,5824.83,0
0,83,11,1,121.16,1,2780.05,7288.36,0,73.7,22.757449246889326,2.6207223890257274,10068.41,0
0,83,12,3,118.03,1,2778.69,7990.66,1,93.59,23.344450978744856,2.8746586849612727,10769.35,0
3,84,1,2,119.04,0,4660.57,13132.83,0,77.62,38.825141619460176,2.817254701742117,17793.4,0
3,84,2,0,76.49,1,3651.8,9909.18,0,91.0,47.12608078461737,2.712762812089356,13560.98,0
3,84,3,1,206.81,1,9953.86,28157.6,0,90.18,47.898849910976374,2.8285279752804153,38111.46,2
3,84,4,0,441.81,1,18535.47,48555.13,1,79.61,41.85874302748358,2.6194377893957155,67090.6,1
3,84,5,2,115.57,0,3509.64,10440.23,2,88.01,30.107574847730977,2.9738822550873913,13949.869999999999,0
3,84,6,0,435.76,1,14392.02,39209.32,2,70.77,32.95178129865373,2.724189919836143,53601.34,1
3,84,7,0,231.77,0,7505.5,21079.25,1,85.07,32.24427546505134,2.8081329514420834,28584.75,2
3,84,8,2,88.81,1,4282.41,10884.08,0,78.59,47.68299743903797,2.5409848695315183,15166.49,0
3,84,9,2,487.34,1,16075.79,46893.78,0,85.83,32.91925707498874,2.9168621347918333,62969.57,1
3,84,10,0,305.38,1,13160.89,37035.32,0,78.95,42.95610026764149,2.813829928680456,50196.21,1
3,84,11,0,404.67,0,15459.51,44724.47,1,78.49,38.108585796336925,2.8928198358268906,60183.98,1
3,84,12,2,438.81,1,20172.76,54794.68,0,76.39,45.866988017553034,2.7161362086195138,74967.44,1
1,85,1,2,93.39,0,2700.59,8062.21,2,84.67,28.6109757389554,2.9842463142075593,10762.8,0
1,85,2,0,54.67,0,1503.38,4082.06,2,81.74,27.005209268906054,2.7134500591605843,5585.4400000000005,0
1,85,3,0,129.38,0,4118.22,11198.28,1,82.1,31.586286240220897,2.718543801981929,15316.5,2
1,85,4,0,70.55,0,2085.57,6215.44,0,82.71,29.14842767295598,2.9787833621685347,8301.01,0
1,85,5,2,116.25,0,3866.17,11273.16,2,78.83,32.97373134328358,2.915092949107487,15139.33,0
